__fact_key__,institution,period,publisher,journal_full_title,issn,doi,is_hybrid,country,euro
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Endocrinology,1664-2392,10.3389/fendo.2018.00523,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.00814,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Pharmacology,1663-9812,10.3389/fphar.2018.01112,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Cellular Neuroscience,1662-5102,10.3389/fncel.2018.00335,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Cellular Neuroscience,1662-5102,10.3389/fncel.2018.00337,FALSE,DEU,1744.94
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2018.02303,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,BMJ,BMJ Open,2044-6055,10.1136/bmjopen-2018-022952,FALSE,DEU,1462.57
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-018-33783-3,FALSE,DEU,1630.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,BMC Cancer,1471-2407,10.1186/s12885-018-4973-6,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Clinical Epigenetics,1868-7075,10.1186/s13148-018-0567-z,FALSE,DEU,1845.99
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Hindawi Publishing Corporation,HPB Surgery,0894-8569,10.1155/2018/6094936,FALSE,DEU,773.83
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Journal of NeuroEngineering and Rehabilitation,1743-0003,10.1186/s12984-018-0434-3,FALSE,DEU,1689.8
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-018-34350-6,FALSE,DEU,1630.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Oxford University Press (OUP),Nucleic Acids Research,0305-1048,10.1093/nar/gky1016,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,BMJ,BMJ Open,2044-6055,10.1136/bmjopen-2018-022461,FALSE,DEU,1808.8
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Elsevier BV,Alzheimer's & Dementia Translational Research & Clinical Interventions,2352-8737,10.1016/j.trci.2018.10.002,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0204067,FALSE,DEU,1543
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,International Journal of Mental Health Systems,1752-4458,10.1186/s13033-018-0247-6,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Optical Society of America (OSA),Biomedical Optics Express,2156-7085,10.1364/boe.9.006497,FALSE,DEU,1703.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Association for Research in Vision and Ophthalmology (ARVO),Investigative Opthalmology & Visual Science,1552-5783,10.1167/iovs.18-23789,FALSE,DEU,1929.42
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,BMJ,RMD Open,2056-5933,10.1136/rmdopen-2018-000825,FALSE,DEU,1713.6
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,MDPI AG,Nutrients,2072-6643,10.3390/nu10111796,FALSE,DEU,1126.85
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.00842,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-018-35989-x,FALSE,DEU,1630.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Wiley-Blackwell,MicrobiologyOpen,2045-8827,10.1002/mbo3.775,FALSE,DEU,1732.64
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,BMC Musculoskeletal Disorders,1471-2474,10.1186/s12891-018-2339-5,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-018-36191-9,FALSE,DEU,1630.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-018-36503-z,FALSE,DEU,1630.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0206041,FALSE,DEU,1446.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0205922,FALSE,DEU,1543
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0206272,FALSE,DEU,1543
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0206450,FALSE,DEU,1543
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Informa UK Limited,Emerging Microbes & Infections,2222-1751,10.1038/s41426-018-0199-6,FALSE,DEU,1918.88
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Ivyspring International Publisher,Theranostics,1838-7640,10.7150/thno.29902,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,BMJ,BMJ Open Ophthalmology,2397-3269,10.1136/bmjophth-2018-000148,FALSE,DEU,1795.84
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Ivyspring International Publisher,Journal of Bone and Joint Infection,2206-3552,10.7150/jbji.29731,FALSE,DEU,643.79
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.00884,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.00888,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Molecular Neuroscience,1662-5099,10.3389/fnmol.2018.00393,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Pharmacology,1663-9812,10.3389/fphar.2018.01234,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Cardiovascular Medicine,2297-055X,10.3389/fcvm.2018.00158,FALSE,DEU,1684.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Physiology,1664-042X,10.3389/fphys.2018.01553,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.00937,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2018.02560,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,10.3389/fnins.2018.00828,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Medicine,2296-858X,10.3389/fmed.2018.00315,FALSE,DEU,775.94
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2018.02620,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Endocrinology,1664-2392,10.3389/fendo.2018.00670,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2018.00610,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2018.02693,FALSE,DEU,1841.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Radiation Oncology,1748-717X,10.1186/s13014-018-1194-8,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Biology of Sex Differences,2042-6410,10.1186/s13293-019-0222-1,FALSE,DEU,1845.99
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,MDPI AG,Nutrients,2072-6643,10.3390/nu10121889,FALSE,DEU,1687.42
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-018-37189-z,FALSE,DEU,1630.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0207014,FALSE,DEU,1543
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,Globalization and Health,1744-8603,10.1186/s12992-018-0434-x,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Springer Nature,BMC Neurology,1471-2377,10.1186/s12883-018-1217-y,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Wiley-Blackwell,"Journal of Cachexia, Sarcopenia and Muscle",2190-5991,10.1002/jcsm.12388,FALSE,DEU,1487.5
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.00996,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,10.3389/fnins.2018.00866,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2018.00631,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Pharmacology,1663-9812,10.3389/fphar.2018.01388,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2018.02819,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Physiology,1664-042X,10.3389/fphys.2018.01761,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2018.00679,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2018.01088,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,Frontiers Media SA,Frontiers in Physiology,1664-042X,10.3389/fphys.2018.01786,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,BMJ,BMJ Open,2044-6055,10.1136/bmjopen-2018-024523,FALSE,DEU,1428.02
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms20010083,FALSE,DEU,1707.25
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2018,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms20010052,FALSE,DEU,1707.25
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,BMC Cardiovascular Disorders,1471-2261,10.1186/s12872-019-1040-4,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.00758,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.00767,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,JMIR Publications Inc.,JMIR mHealth and uHealth,2291-5222,10.2196/11420,FALSE,DEU,1861.87
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Oxford University Press (OUP),Journal of Hip Preservation Surgery,2054-8397,10.1093/jhps/hny043,FALSE,DEU,849.66
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Informa UK Limited,"Drug Design, Development and Therapy",1177-8881,10.2147/dddt.s186759,FALSE,DEU,1901.62
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Elsevier BV,EBioMedicine,2352-3964,10.1016/j.ebiom.2018.08.057,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Oxford University Press (OUP),Social Cognitive and Affective Neuroscience,1749-5016,10.1093/scan/nsy110,FALSE,DEU,1410.15
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Cardiovascular Medicine,2297-055X,10.3389/fcvm.2019.00043,FALSE,DEU,1853.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Physiology,1664-042X,10.3389/fphys.2019.00402,FALSE,DEU,1805.11
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Oncology,2234-943X,10.3389/fonc.2019.00261,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2019.00368,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Cellular and Infection Microbiology,2235-2988,10.3389/fcimb.2019.00098,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.00797,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Oxford University Press (OUP),European Heart Journal - Case Reports,2514-2119,10.1093/ehjcr/ytz051,FALSE,DEU,649.74
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,Cells,2073-4409,10.3390/cells8040341,FALSE,DEU,1376.63
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,BMC Research Notes,1756-0500,10.1186/s13104-019-4268-2,FALSE,DEU,1469.65
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,ALTEX Edition,ALTEX,1868-596X,10.14573/altex.1812231,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0215405,FALSE,DEU,1698.95
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-019-39846-3,FALSE,DEU,1773.1
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-019-10018-1,FALSE,DEU,1276.28
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Translational Psychiatry,2158-3188,10.1038/s41398-019-0482-x,FALSE,DEU,1749.3
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0213408,FALSE,DEU,1687.91
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms20092138,FALSE,DEU,1412.57
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0215379,FALSE,DEU,1698.93
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Trials,1745-6215,10.1186/s13063-019-3543-9,FALSE,DEU,1663.03
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0213734,FALSE,DEU,1698.93
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Cell Physiol Biochem Press GmbH and Co KG,Cellular Physiology and Biochemistry,1015-8987,10.33594/000000103,FALSE,DEU,1785
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms20092285,FALSE,DEU,1203.29
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0216987,FALSE,DEU,1698.93
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,Cancers,2072-6694,10.3390/cancers11050656,FALSE,DEU,783.57
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,BMC Medical Education,1472-6920,10.1186/s12909-019-1600-4,FALSE,DEU,1726.69
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Hindawi Publishing Corporation,Case Reports in Otolaryngology,2090-6765,10.1155/2019/8532356,FALSE,DEU,583.02
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,BMJ,BMJ Open,2044-6055,10.1136/bmjopen-2018-028311,FALSE,DEU,1433.5
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Oxford University Press (OUP),Nucleic Acids Research,0305-1048,10.1093/nar/gkz330,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms20092368,FALSE,DEU,1410.42
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Optical Society of America (OSA),Biomedical Optics Express,2156-7085,10.1364/boe.10.003092,FALSE,DEU,1764.34
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,10.3389/fnins.2019.00373,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2019.00249,FALSE,DEU,439.08
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.00866,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2019.00264,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2019.00438,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2019.00437,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.00930,FALSE,DEU,1805.11
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2019.00480,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.01040,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Nutrition,2296-861X,10.3389/fnut.2019.00069,FALSE,DEU,1853.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2019.00504,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Medicine,2296-858X,10.3389/fmed.2019.00107,FALSE,DEU,1853.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Gut Pathogens,1757-4749,10.1186/s13099-019-0306-9,FALSE,DEU,1886.15
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Pan African Medical Journal,Pan African Medical Journal,1937-8688,10.11604/pamj.2019.33.250.16922,FALSE,DEU,191.54
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Informa UK Limited,International Journal of Chronic Obstructive Pulmonary Disease,1178-2005,10.2147/copd.s204007,FALSE,DEU,1901.62
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Molecular Cytogenetics,1755-8166,10.1186/s13039-019-0435-3,FALSE,DEU,2002.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Journal of Nanobiotechnology,1477-3155,10.1186/s12951-019-0504-0,FALSE,DEU,2002.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,Cells,2073-4409,10.3390/cells8050512,FALSE,DEU,854.28
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Georg Thieme Verlag KG,AORTA,2325-4637,10.1055/s-0039-1692456,FALSE,DEU,1785
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Acta Neuropathologica Communications,2051-5960,10.1186/s40478-019-0745-z,FALSE,DEU,1734.43
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,"AEPress, s.r.o.",General physiology and biophysics,1338-4325,10.4149/gpb_2019021,FALSE,DEU,416.5
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-019-44839-3,FALSE,DEU,1773.1
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,World Journal of Surgical Oncology,1477-7819,10.1186/s12957-019-1635-3,FALSE,DEU,1944.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,Journal of Clinical Medicine,2077-0383,10.3390/jcm8060792,FALSE,DEU,1430.24
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Cancer Imaging,1470-7330,10.1186/s40644-019-0222-8,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0217883,FALSE,DEU,1702.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0216234,FALSE,DEU,1702.13
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Public Library of Science (PLoS),PLOS ONE,1932-6203,10.1371/journal.pone.0216781,FALSE,DEU,1595.42
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,MDPI AG,Journal of Clinical Medicine,2077-0383,10.3390/jcm8060803,FALSE,DEU,1431.11
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Ovid Technologies (Wolters Kluwer Health),Medicine,0025-7974,10.1097/md.0000000000016101,FALSE,DEU,2074.66
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Elsevier BV,Molecular Genetics and Metabolism Reports,2214-4269,10.1016/j.ymgmr.2019.100479,FALSE,DEU,1796.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Oxford University Press (OUP),Nucleic Acids Research,0305-1048,10.1093/nar/gkz327,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-019-45299-5,FALSE,DEU,1773.1
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Psychology,1664-1078,10.3389/fpsyg.2019.01133,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.01148,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2019.00554,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2019.01166,FALSE,DEU,1999.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Cancer Imaging,1470-7330,10.1186/s40644-019-0220-x,FALSE,DEU,1622.86
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Frontiers Media SA,Frontiers in Medicine,2296-858X,10.3389/fmed.2019.00128,FALSE,DEU,1818.43
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2019,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-019-45694-y,FALSE,DEU,1773.1
